customer_id,customer_name,email,city,state,signup_date
935,Aditya Sawant_935,aditya.sawant_935@gmail.com,Kolkata,WB,27-11-2022
936,Mukesh Tripathi_936,mukesh.tripathi_936@gmail.com,Delhi,DL,15-04-2024
937,Nitin Reddy_937,nitin.reddy_937@gmail.com,Chennai,TN,21-08-2023
938,Vinod Joshi_938,vinod.joshi_938@gmail.com,Chennai,TN,31-01-2021
939,Naveen Shukla_939,naveen.shukla_939@gmail.com,Delhi,DL,23-12-2024
940, Patel_940,.patel_940@gmail.com,Mumbai,MH,23-06-2024
941,Ashish Verma_941,ashish.verma_941@gmail.com,Hyderabad,TS,18-01-2024
942,Ankit Thakur_942,ankit.thakur_942@gmail.com,Pune,MH,19-11-2021
943,Harish Tripathi_943,harish.tripathi_943@gmail.com,Kolkata,WB,24-02-2023
944,Rakesh Sawant_944,rakesh.sawant_944@gmail.com,Kolkata,WB,06-05-2022
945,Aman Tiwari_945,aman.tiwari_945@gmail.com,Kolkata,WB,20-03-2024
946,Mohit _946,mohit._946@gmail.com,Bangalore,KA,12-06-2022
947,Saurabh Goyal_947,saurabh.goyal_947@gmail.com,Hyderabad,TS,09-06-2023
948,Mukesh Kumar_948,mukesh.kumar_948@gmail.com,Delhi,DL,24-08-2021
949,Sachin Mukherjee_949,sachin.mukherjee_949@gmail.com,Bangalore,KA,25-06-2024
950,Pradeep More_950,pradeep.more_950@gmail.com,Pune,MH,01-12-2022
951,Deepak Banerjee_951,deepak.banerjee_951@gmail.com,Mumbai,MH,02-01-2022
952,Sachin Khanna_952,sachin.khanna_952@gmail.com,Kolkata,WB,21-01-2021
953,Sameer Patel_953,sameer.patel_953@gmail.com,Delhi,DL,20-03-2022
954,Aakash Iyer_954,aakash.iyer_954@gmail.com,Delhi,DL,24-03-2023
955,Pradeep Mehta_955,pradeep.mehta_955@gmail.com,Kolkata,WB,28-08-2021
956,Vivek Mehta_956,vivek.mehta_956@gmail.com,Delhi,DL,14-06-2021
957,Mukesh Goenka_957,mukesh.goenka_957@gmail.com,Pune,MH,20-02-2022
958,Mahesh Rana_958,mahesh.rana_958@gmail.com,Hyderabad,TS,06-09-2022
959,Manoj Agarwal_959,manoj.agarwal_959@gmail.com,Hyderabad,TS,04-02-2021
960,Aditya Goenka_960,aditya.goenka_960@gmail.com,Chennai,TN,01-07-2022
961,Harish Sawant_961,harish.sawant_961@gmail.com,Mumbai,MH,14-09-2024
962,Abhishek Gupta_962,abhishek.gupta_962@gmail.com,Chennai,TN,10-10-2023
963,Ashish Naidu_963,ashish.naidu_963@gmail.com,Bangalore,KA,10-04-2021
964,Vivek Banerjee_964,vivek.banerjee_964@gmail.com,Delhi,DL,15-08-2023
965,Gaurav Verma_965,gaurav.verma_965@gmail.com,Hyderabad,TS,07-10-2024
966,Suresh Kumar_966,suresh.kumar_966@gmail.com,Chennai,TN,24-11-2022
967,Vivek Rana_967,vivek.rana_967@gmail.com,Mumbai,MH,17-07-2022
968,Kunal Ghosh_968,kunal.ghosh_968@gmail.com,Chennai,TN,16-06-2021
969,Shubham Saxena_969,shubham.saxena_969@gmail.com,Pune,MH,01-12-2022
970,Alok Rastogi_970,alok.rastogi_970@gmail.com,Pune,MH,06-02-2024
971,Rakesh _971,rakesh._971@gmail.com,Kolkata,WB,11-10-2023
972,Karan Rastogi_972,karan.rastogi_972@gmail.com,Bangalore,KA,17-02-2023
973,Rohit Dubey_973,rohit.dubey_973@gmail.com,Hyderabad,TS,01-07-2022
974,Vikas Bansal_974,vikas.bansal_974@gmail.com,Pune,MH,12-08-2023
975,Hemant _975,hemant._975@gmail.com,Hyderabad,TS,25-11-2022
976,Hemant Naidu_976,hemant.naidu_976@gmail.com,Hyderabad,TS,07-10-2024
977,Varun Naidu_977,varun.naidu_977@gmail.com,Mumbai,MH,25-02-2024
978,Rajat Bose_978,rajat.bose_978@gmail.com,Bangalore,KA,08-07-2023
979,Ankit Dubey_979,ankit.dubey_979@gmail.com,Chennai,TN,04-06-2023
980,Manish Goenka_980,manish.goenka_980@gmail.com,Mumbai,MH,21-08-2021
981,Rakesh Rastogi_981,rakesh.rastogi_981@gmail.com,Delhi,DL,16-11-2022
982,Rajat Kulkarni_982,rajat.kulkarni_982@gmail.com,Delhi,DL,01-10-2022
983,Rahul Deshpande_983,rahul.deshpande_983@gmail.com,Chennai,TN,06-12-2022
984,Rajat Bansal_984,rajat.bansal_984@gmail.com,Kolkata,WB,23-07-2021
985,Sunil Reddy_985,sunil.reddy_985@gmail.com,Kolkata,WB,20-01-2023
986,Varun Naik_986,varun.naik_986@gmail.com,Pune,MH,17-05-2022
987,Manoj _987,manoj._987@gmail.com,Pune,MH,21-01-2021
988,Mohit Sawant_988,mohit.sawant_988@gmail.com,Delhi,DL,13-07-2022
989,ayush Yadav_989,ayush.yadav_989@gmail.com,Delhi,DL,18-08-2021
990,Abhishek Mishra_990,abhishek.mishra_990@gmail.com,Bangalore,KA,30-07-2024
991,Aman Thakur_991,aman.thakur_991@gmail.com,Kolkata,WB,17-06-2023
992,Saurabh Naidu_992,saurabh.naidu_992@gmail.com,Delhi,DL,23-11-2022
993,Hemant Kumar_993,hemant.kumar_993@gmail.com,Delhi,DL,10-03-2023
994,Harish Shetty_994,harish.shetty_994@gmail.com,Kolkata,WB,11-04-2021
995,Aditya Gupta_995,aditya.gupta_995@gmail.com,Mumbai,MH,16-05-2022
996,Naveen Pandey_996,naveen.pandey_996@gmail.com,Hyderabad,TS,27-04-2022
997,Kunal Bhardwaj_997,kunal.bhardwaj_997@gmail.com,Bangalore,KA,12-06-2022
998,Deepak Chaudhary_998,deepak.chaudhary_998@gmail.com,Pune,MH,29-02-2024
999,Manish Tiwari_999,manish.tiwari_999@gmail.com,Chennai,TN,14-06-2022
1000,Mohit Sawant_1000,mohit.sawant_1000@gmail.com,Chennai,TN,19-08-2022
